site,mm_code,WW,IB1,FB693,FB9301,FB1591,ULT,Si_remaining,SBB,N_TESTED,total_tested,yield_sdhmt%,SBB_sdhmt%,ULT_sdhmt%,IOE_chipping_sdhmt%,Si_remaining_sdhmt%,yield_loss_sdhmt%,WLA_site,test_end_ww,class_total_tested,class_8.0,class_10.0,class_15.0,class_53.0,class_97.0,class_98.0,class_99.0,class_36.0,class_1594.0,class_902.0,class_912.0,class_900.0,class_9.0_excluded,class_WIYL,class_sdhmt_sampling,class_SBB,class_Si_remaining,total_WLA_EYL,total_WLA_EY,total_SBB,total_Si_remainig,total_ULT,total_IOE_chipping
F21,ARROW LAKE-BASE-S816,202508,6130,9143,1278,3,1,63,103,16740,6319,0.9700902041462257,0.016300047475866435,0.0001582528881152081,0.0004747586643456243,0.00996993195125811,0.02990979585377429,F21,202508,134318.0,0.0015123908631567663,0.0009801414759383047,0.000641072957525454,7.235165790518278e-05,-0.006312059765802406,0.0011217467809795515,0.00760799461304686,0.0052900985399333975,2.4534859946841136e-05,0.0,0.004050090084724311,0.0,0.00023908398979170814,0.015202911197199125,0.08966035825429206,0.015390625492075328,-0.002261969681078095,0.016521535744312203,0.9834784642556877,0.015472164592946367,0.0,8.005359298029806e-05,6.490208754384634e-05
F21,ARROW LAKE-BASE-S816,202509,10392,13969,1985,0,0,179,46,26598,10644,0.9763246899661782,0.004321683577602405,0.0,0.0,0.016816986095452836,0.02367531003382184,F21,202509,168366.0,0.0021309584591152936,0.00131834751600262,0.0005652266801097741,2.4090408445412645e-05,0.0021824276219292726,0.0005168666242378126,0.011021677255445015,0.0043083742833797175,3.4107109968143956e-05,0.0,0.0034211182780371336,0.0,-0.0003543727002238415,0.025134714426478213,0.12929570103227492,0.018779357513942645,0.005603545899966407,0.024946019712440124,0.9750539802875599,0.016910042427047484,0.007053395511025315,2.097562219730918e-05,2.9697207274627892e-05
F21,ARROW LAKE-BASE-S816,202510,8546,12448,1855,0,0,33,134,23064,8761,0.9754594224403607,0.01529505764182171,0.0,0.0,0.003766693299851615,0.024540577559639343,F21,202510,161231.0,0.0017226805176647716,0.000330772146228853,0.0015917195173567934,9.647520931674879e-05,0.002384649409823093,0.00035095965988990994,0.0067655288703124304,0.003266314225825142,-6.9214454721581615e-06,0.0,0.007014780036097276,0.0,0.000385809759989824,0.023909689352504843,0.09995596380348692,0.012085295760031197,0.00939942944592037,0.023972750391301225,0.9760272496086988,0.01240613060250526,0.008836403875589328,8.683193678635003e-05,0.0
F21,ARROW LAKE-BASE-S816,202511,17523,23321,3231,0,5,60,1876,46128,19576,0.8951266857376379,0.0958316305680425,0.00025541479362484675,0.0,0.003064977523498161,0.10487331426236213,F21,202511,172161.0,0.002592677561279744,0.0004127368029741409,0.0009134802590518706,0.00013820553927801428,0.0017897597196528444,0.000806781192214826,0.020905175852780542,0.00416003959970101,-1.5700368787703302e-05,0.0,0.004623579091664198,0.0,5.660591552818228e-05,0.03639904153412538,0.15943796794860624,0.028070629816735436,0.006413338811317042,0.04731644043467412,0.9526835595653259,0.03887430608268782,0.0058794828916294214,0.0001568931446158446,0.0
F21,ARROW LAKE-BASE-S816,202512,10484,3785,743,0,0,66,401,15624,11096,0.944844989185292,0.03613914924297044,0.0,0.0,0.005948089401586157,0.05515501081470797,F21,202512,164117.0,0.00041624520372216054,-0.0001469095175027907,0.000731700404688083,0.00014747186303885884,0.0016556359156452184,0.000501745511567969,0.002450789362050342,0.003881271639599275,2.6813066007065244e-05,0.0,0.005325469025146694,0.0,6.097207912854612e-05,0.015024391487084354,0.09100824411852519,0.006601396687868987,0.006981104940791912,0.01867660868748033,0.9813233913125197,0.009289575683116252,0.006887092010421645,0.00013405070772680466,2.4372855950328122e-05
F21,ARROW LAKE-BASE-S816,202513,288,582,55,0,0,3,1,930,293,0.9829351535836177,0.0034129692832764505,0.0,0.0,0.010238907849829351,0.017064846416382284,F21,202513,198651.0,0.0006603813538244243,0.0004690912031919769,0.0014809992039840631,2.1215342373929628e-05,0.0026810806632440315,-4.121173180341407e-05,0.007570031044535661,0.005319294337549759,4.8526676192273476e-05,0.0,0.006871347237114336,0.0,0.00012729205424357782,0.025159520708258346,0.06637771770592647,0.014018797939101822,0.009552427900358366,0.024622214703190773,0.9753777852968092,0.01331480723854802,0.00959799487265513,1.9807116366798347e-05,4.530558617877584e-05
F21,ARROW LAKE-BASE-S816,202514,9024,15062,1892,0,0,185,44,26226,9272,0.9732528041415013,0.004745470232959448,0.0,0.0,0.019952545297670404,0.026747195858498718,F21,202514,172792.0,0.0008278944716929869,-4.535344671758034e-05,0.0018221297916705622,0.00017448172465491391,-0.0027029113148854776,-0.005654431588314426,0.0024642965567839704,0.007905171932559032,8.400971927829189e-05,0.0,0.008055928515209037,0.0,0.0003848669484040078,0.013232073591057025,0.104449280059262,0.01115200951431841,0.00535301720032356,0.01464371838180421,0.9853562816181958,0.010482851098709086,0.006877927399296404,0.00015625723413120976,7.52349645816936e-05
F21,ARROW LAKE-BASE-S816,202515,8360,16573,1573,0,1,28,41,26598,8452,0.9891150023663038,0.004850922858495031,0.0001183151916706105,0.0,0.003312825366777094,0.010884997633696214,F21,202515,108613.0,0.00031433015134776985,0.0003404174809514747,0.0011374084642379793,0.00016060064641760182,0.0027458765662290684,0.0013439537264272128,0.0037592448433227954,0.00350310159998394,5.018770200550057e-05,0.0,0.00956607404270207,0.0,0.00013537220949982616,0.023006379731119735,0.08274331801902167,0.00791709407560598,0.012311950608931138,0.022003416357402543,0.9779965836425975,0.007663388895487798,0.011567333127126581,0.00015710180758789257,4.6035005017815545e-05
F21,ARROW LAKE-BASE-S816,202516,17237,26430,3914,0,4,78,80,47802,17458,0.9873410470844312,0.004582426394776034,0.0002291213197388017,0.0,0.0044678657349066335,0.012658952915568844,F21,202516,119779.0,0.00032904113756876613,0.0005124373700263446,0.0007864994432397813,4.813786757617886e-06,0.005545561471092846,0.0035219826166457482,0.0022575755592461576,0.0032170846947137295,4.6147598478975156e-05,0.0,0.008799539151270255,0.0,0.00032382929699170757,0.02529836452755295,0.09543409111780864,0.006316138761554998,0.014345100622363102,0.024092133768099367,0.9759078662319006,0.006150683497571742,0.013402475688121583,2.6220372298555045e-05,4.1743544360864596e-05
F21,ARROW LAKE-BASE-S816,202517,16055,19525,3126,0,2,68,59,38874,16223,0.9896443321210627,0.0036368119336744127,0.00012328176046353943,0.0,0.00419157985576034,0.01035566787893727,F21,202517,155609.0,0.0008783384828290198,4.452103417372134e-05,-0.00034290726765400534,0.00016402966203055052,0.0026341763863485072,-0.000924684716150757,0.0015108023440881177,0.0030413833168164576,3.417284625636469e-05,0.0,0.0040678881041585,0.0,7.027237332167427e-06,0.011080574583972283,0.05972662249612812,0.005475045177907316,0.006702064490507007,0.011037278354855745,0.9889627216451442,0.005365253714869184,0.006552121722445163,0.00016159592749614827,3.213181756839257e-05
F21,ARROW LAKE-BASE-S816,202518,14561,28865,3089,0,1,32,67,46686,14732,0.9883926147162639,0.004547922888949226,6.787944610371979e-05,0.0,0.0021721422753190334,0.01160738528373606,F21,202518,143609.0,0.0005597128590540362,0.00016777752597892025,-0.0002566928795146213,9.606763161265531e-05,0.0014033592544268041,-0.0015154612795635122,0.0012611387910590683,0.0036422235359699537,4.002817983860638e-05,0.0,0.002861937622293867,0.0,0.00030387333743018196,0.008523936398747354,0.13019379008279425,0.005630852712061978,0.004265296876720672,0.0089253822956106,0.9910746177043894,0.005489861973997239,0.0039927811459349516,9.239770490569008e-05,3.481675939530252e-05
F21,ARROW LAKE-BASE-S816,202519,33466,42189,4834,0,11,100,4195,85002,37979,0.8811711735432739,0.11045577819321203,0.0002896337449643224,0.0,0.0026330340451302036,0.1188288264567261,F21,202519,84530.0,0.0010308483271694534,6.734277446373372e-05,0.0002591067567949358,-8.358710836761647e-05,-0.0029395604793690105,-0.004632724387801917,9.452124364805071e-05,0.002766095450249691,2.650867496388193e-05,0.0,0.006092511534366497,0.0,1.0710870540289199e-06,0.0026556251982078477,0.10745297527505028,0.003958807795530929,0.003152951054997487,0.015138781320662851,0.9848612186793372,0.01540222412254072,0.0030970844253911394,0.0,2.366023896841358e-05
F21,ARROW LAKE-BASE-S816,202520,46026,73051,8430,2,24,220,5609,133548,52067,0.8839764150037451,0.1077265830564465,0.00046094455221157353,3.841204601763113e-05,0.004225325061939424,0.11602358499625487,F21,202520,104733.0,0.0003564181243878484,-0.00011301535475436857,-0.0002323566371853292,8.535154166222128e-05,-0.0031853906287975017,-0.0004608250202346783,0.0033342234946563513,0.0031781551793304986,1.066894270777766e-05,0.0,0.006626373731297681,0.0,-0.0002469720123952112,0.00934196241796751,0.10505762271681322,0.00675578144362033,0.0034409831025001792,0.020549680073614685,0.9794503199263853,0.017363533824874818,0.0035233842041559136,0.00012481045045958719,1.358356718829782e-05
F21,ARROW LAKE-BASE-S816,202521,39968,59346,7411,194,328,347,3026,110856,44099,0.9063244064491258,0.06861833601668972,0.007437810381187782,0.004399192725458627,0.007868659153268781,0.09367559355087418,F21,202521,102654.0,0.0009127492098840954,0.0005318629565087213,0.0009172759002357534,-2.795178656214535e-05,0.005023156695054195,0.0027522108903091213,0.0027280067822706743,0.0034468746862371955,4.645437019487608e-05,0.0,0.004929179574103298,0.0,0.0005411142483250867,0.021754479156365997,0.16120170670407388,0.0076194936349006865,0.009952336269157494,0.03334828554481965,0.9666517144551804,0.017452611133817873,0.009616443961856012,0.0011755418167258493,0.0007481232218996762
F21,ARROW LAKE-BASE-S816,202522,80631,123634,12591,402,74,353,419,218364,82139,0.9816408770498789,0.00510110909555753,0.0009009118689051486,0.004894142855403645,0.004297593104371857,0.0183591229501211,F21,202522,96799.0,0.0005122479809061998,0.0002915322000080111,0.0005817728304059116,0.00020890680298859616,0.0016271562057464115,-0.0012501557213847013,0.0016727308449374762,0.0030272112889194783,4.915454187966968e-05,0.0,0.0030475521441337204,0.0,0.0005250162739364421,0.010243970850597545,0.15933015836940465,0.005503722314771165,0.0046747083498801315,0.01153695931980644,0.9884630406801935,0.005439573886792241,0.004614622518089781,0.00031916407973351074,0.0008211072971713594
F21,ARROW LAKE-BASE-S816,202523,43671,58622,5620,291,47,197,187,108810,44568,0.9798734518039849,0.004195835577095674,0.0010545683001256508,0.006529348411416263,0.004420211811164961,0.020126548196015115,F21,202523,130161.0,0.00039020161597504144,0.00019042834746981207,0.00047908069130424757,0.0002464978736823156,0.0003253841683474993,-0.000196874248036292,0.0009475546489880185,0.0028024361023616757,0.0002055882627791795,0.0,0.0012907091986078779,0.0,0.00035053686432088925,0.006825955263021086,0.1778643372438749,0.004330620714794548,0.0016160933669553772,0.009191656409998635,0.9908083435900014,0.004306647245607413,0.0021148460355880404,0.00039022478452803476,0.0013303596705057422
F21,ARROW LAKE-BASE-S816,202524,48022,39035,4873,57,265,195,240,92814,48906,0.9819245082402978,0.00490737332842596,0.005418558050136997,0.0011655011655011655,0.003987240829346092,0.018075491759702245,F21,202524,127724.0,0.00133961850223225,0.00015743510432390885,0.00020979010649596315,0.00029200201051951844,1.4399103174113793e-05,1.985581774636763e-05,0.006649145786138856,0.0035437099627669737,9.260888489641697e-06,0.0,0.0015580470389276878,0.0,0.0003764860993095137,0.014160489531635151,0.154575490902258,0.011689909355461988,0.0015724461421018016,0.014765652922922055,0.9852343470770779,0.010641495519520644,0.0019457142163107524,0.001084441926981326,0.00018798729690966076
F21,ARROW LAKE-BASE-S816,202525,18374,31917,2838,0,25,90,99,53382,18627,0.9864175658989639,0.005314865517796747,0.0013421377570193805,0.0,0.00483169592526977,0.0135824341010361,F21,202525,168099.0,0.0016416379098677025,8.885635164907522e-05,0.0006203932968035982,0.0005762976989256164,9.553186356249348e-05,0.0003207893941898868,0.010329742963697673,0.003017371920681291,2.058206067591487e-05,0.0,0.001665685102231423,0.0,0.0007164429132912009,0.01907274941489996,0.13290382453197222,0.015077609145895742,0.0017612169657939165,0.018343065511800996,0.981656934488199,0.013780103179796242,0.002169295362653208,0.0006780807716260655,1.7846626095336676e-05
F21,ARROW LAKE-BASE-S816,202526,45306,82456,6510,28,212,210,195,135036,46070,0.9834165400477535,0.004232689385717386,0.004601693075754287,0.0006077707835901888,0.0045582808769264165,0.016583459952246526,F21,202526,151226.0,0.0022003341571635994,7.609122540865271e-05,0.00021926109213942543,0.0003437780367758651,0.00044143692469640443,-0.00022587467513527986,0.004071810516592713,0.003677689658350605,4.1924150826325015e-05,0.0,0.0010580191236956608,0.0,0.0006065886718419811,0.012469134731529625,0.21135915781677753,0.01002592555751557,0.0014994560483920652,0.013338735045164677,0.9866612649548353,0.008801472039210615,0.002145966688060135,0.0012437273734697358,0.00016152101858075467
F21,ARROW LAKE-BASE-S816,202527,26267,38713,3495,9,27,197,175,69192,26984,0.9734286984879928,0.006485324636821821,0.0010005929439667952,0.00033353098132226505,0.007300622591165135,0.02657130151200715,F21,202527,187532.0,0.00022178783124493571,0.0002296793624644867,0.0002370176071027785,0.00037724024809809305,0.0007404834449351886,-0.00014140685923151987,-5.0901842025921976e-05,0.0037374196238938897,2.7644612448748717e-05,0.0,0.0011731331186144232,0.0,8.845693209338657e-05,0.006612909467189742,0.20498368278480472,0.0041379849755773905,0.0019136165635496119,0.010704054170999365,0.9892959458290006,0.00461915130408611,0.003017864898274183,0.0005050173793710959,9.034632685411336e-05
F21,ARROW LAKE-BASE-S816,202528,39977,56632,5556,561,742,165,181,104160,41972,0.9524683122081388,0.004312398742018489,0.017678452301534357,0.013366053559515867,0.00393119222338702,0.04753168779186123,F21,202528,238757.0,0.00017819918694476553,0.00014063307840976802,0.0002841396359735545,0.0009882363084653205,-4.4772171078370435e-06,-0.00011863625398947673,-4.996327165103162e-05,0.0028002164616800504,5.472734563386744e-05,0.0,0.0007245860854341443,0.0,0.0002338777224778691,0.005176811736637127,0.2686706567765552,0.0030690854553835525,0.0007201088683263072,0.01655632410408378,0.9834436758959162,0.0034031272526827785,0.0015828327422947332,0.005472407601065744,0.0036310901020845205
F21,ARROW LAKE-BASE-S816,202529,25505,29843,3610,247,17,115,127,59706,26253,0.9715080181312612,0.004837542376109397,0.0006475450424713366,0.00940844855826001,0.004380451757894336,0.028491981868738803,F21,202529,93504.0,0.0004016491675560046,0.00020125062890821534,0.00041196732607954326,0.0010350032343851075,-0.000613476764644026,-6.646604274544118e-05,-0.00110954521928169,0.0031077142940876402,0.00041687630273844607,0.0,0.000513347022587269,0.0,0.0001078869969906352,0.003989330643923259,0.25602113278576316,0.0026010688712701704,-0.00010012974205675699,0.010262527166755003,0.989737472833245,0.0031736533514244553,0.0010469938090996557,0.0009358057491842204,0.0027189088171221164
F21,LUNAR LAKE-BASE-M442,202516,41564,76123,8328,0,6,93,153,126405,41954,0.9907041044953997,0.0036468513133431856,0.0001430137769938504,0.0,0.0022167135434046814,0.009295895504600304,F21,202516,217760.0,0.00017102672999740848,0.000254652131788487,0.00022416927085895817,0.00027191615918425153,0.0013218696152413755,8.146714077657593e-06,0.00033892459973986497,0.0003779580759171747,0.0,0.0,0.0,0.0029344232182218957,0.0,0.005903086515027073,0.18935984570168993,0.001142561537442935,0.004256292833463271,0.006545548301787966,0.993454451698212,0.001616773462999726,0.0038700784138014136,0.0002475072239820969,0.0
F21,LUNAR LAKE-BASE-M442,202517,37949,70315,7426,0,50,129,370,116335,38594,0.9832875576514484,0.009586982432502462,0.0012955381665543868,0.0,0.0033424884697103177,0.016712442348551626,F21,202517,405737.0,0.0002820838062977855,0.0007275619499030675,0.00032463203569244996,0.00022414644234233032,0.0011385698721482003,1.8678870195194192e-05,0.00048228733634001235,0.0003973372086021771,0.0,0.0,0.0,0.001974185248079421,0.0,0.005569482769600638,0.07635980943320426,0.0018892703011430425,0.0031127551202276213,0.006420357039571233,0.9935796429604288,0.002477066132565312,0.0031302975150145716,0.00030595771023147507,0.0
F21,LUNAR LAKE-BASE-M442,202518,40727,71257,7101,2,28,201,155,119515,41157,0.9895522025414875,0.003766066525742887,0.0006803216949729087,4.859440678377919e-05,0.004883737881769808,0.010447797458512542,F21,202518,87947.0,0.0002807778187314547,0.0003363068563275529,0.0007319309031099084,0.00030377090150918905,-0.0004045709896341302,-2.299308277773432e-05,0.0003408697171317684,0.000524695193515872,0.0,1.1370484496344389e-05,0.0,0.0014213105620430487,1.3807768250417685e-05,0.0035259056482073474,0.1765154013212503,0.0014826495857066478,0.0010167395724089185,0.0047477261590056444,0.9952522738409944,0.001885707843260886,0.0016993243308943522,0.00037023791593527276,8.577661215406871e-06
F21,LUNAR LAKE-BASE-M442,202519,24123,45711,4475,0,3,53,66,74465,24279,0.9935746941801556,0.0027183986160879774,0.0001235635734585444,0.0,0.0021829564644342847,0.006425305819844351,F21,202519,283175.0,0.00020328954234010297,0.000713601412475018,0.0004388972244480809,6.88929084718817e-05,0.0002910244586445073,4.256628936131776e-06,7.209016971757823e-05,0.000251549890526768,0.0,0.0,0.0,0.0018963538447956212,0.0,0.00393995608035569,0.1258444424825638,0.0012405310150594674,0.0021873783034401283,0.004252723532695826,0.9957472764673042,0.0014265124393739444,0.0021868218395756905,7.577290782727929e-05,0.0
F21,LUNAR LAKE-BASE-M442,202520,46308,89584,8264,0,30,113,85,144425,46577,0.9942246173003844,0.0018249350537819095,0.0006440947248642034,0.0,0.002426090130321833,0.005775382699615639,F21,202520,396453.0,0.00014656630635461685,0.00026017790471725716,0.00039354086932577104,0.00013581457507693895,0.0007241911067784003,1.8995134722691923e-05,0.00041508214345728587,0.000312316805312721,0.0,0.0,0.0,0.0019094318872602805,0.0,0.004316116733005963,0.07139307812023114,0.0011341431598418808,0.0026336229940386808,0.004420298222158323,0.9955797017778417,0.0011834609194907638,0.002618806584086829,0.0001721022595176639,0.0
F21,LUNAR LAKE-BASE-M442,202521,9920,10845,1122,0,31,29,31,21995,10028,0.9892301555644196,0.0030913442361388114,0.0030913442361388114,0.0,0.0028919026725169527,0.010769844435580378,F21,202521,332381.0,0.00023904199371781764,0.0007814290893270203,0.0004085430878399014,0.00020829903678493798,-5.158471983476788e-05,-4.941939588955843e-05,0.0003054420370034801,0.00027599827443772597,0.0,0.0,0.0,0.002118051272485491,3.359661883628032e-06,0.004239160337755676,0.1044945409033609,0.001601911394486044,0.0020664665526507232,0.004921581174342748,0.9950784188256573,0.0017575489954809384,0.0021527201210411965,0.0005095615212950596,0.0
F21,LUNAR LAKE-BASE-M442,202522,37410,70118,6532,0,34,26,61,114215,37565,0.9958738187142286,0.0016238519898842008,0.0009050978304272594,0.0,0.0006921336350326101,0.0041261812857713576,F21,202522,368253.0,0.0003056801227647359,0.0010786044506309515,0.0003582318717309811,0.00021474268159923647,0.0010277815383166453,2.684283519990456e-05,0.0004838857279755881,0.00035638325592011116,0.0,2.715524381335658e-06,0.0,0.0014012105807691994,2.98253724443384e-06,0.005256345602151788,0.08952540780387397,0.0022245535572913864,0.002428992119085845,0.005155167180842443,0.9948448328191576,0.002170775504500832,0.002273499155003361,0.0002765470078275693,0.0
F21,LUNAR LAKE-BASE-M442,202523,18187,33088,3710,0,58,15,46,55120,18322,0.9926318087545027,0.0025106429429101627,0.0031655932758432484,0.0,0.0008186879161663574,0.007368191245497258,F21,202523,334377.0,0.00043522481111639454,0.000939134569662387,0.00019284619855233266,0.0004041844983357109,-0.00012746341205684998,4.6230253077614e-06,0.00046428382733660896,0.0003672002958736197,0.0,0.0,0.0,0.0008493407142237654,0.0,0.003529374528351731,0.09433962264150944,0.00220584350398901,0.0007218773021669154,0.003891527048837158,0.9961084729511629,0.0022345981680381754,0.0007310103789593156,0.0006646947603647238,0.0
F21,LUNAR LAKE-BASE-M442,202524,17629,32625,3152,0,34,22,55,53530,17753,0.9930152650256294,0.0030980679321804764,0.0019151692671661128,0.0,0.0012392271728721906,0.006984734974370577,F21,202524,311948.0,0.0001600182651126604,0.0007752912347817357,0.00013323288098874165,0.0007170033622483831,4.669486071225701e-05,-4.6049233856506906e-05,-0.00022463527647347535,0.0004578614183669664,0.0,0.0,0.0,0.0009072024824650262,0.0,0.002926619994345788,0.12747637426750613,0.0011685356417878872,0.0009538973431772832,0.003443933778360001,0.99655606622164,0.0014145054221992113,0.0009902701553371552,0.0008697412075782408,0.0
F21,LUNAR LAKE-BASE-M442,202525,72610,134699,12524,0,110,183,235,220480,73257,0.9911680795009351,0.0032078845707577434,0.0015015629905674544,0.0,0.002498054793398583,0.008831920499064894,F21,202525,312374.0,0.00024080172726051983,0.0005761917309654628,0.00019226662688868432,0.00037351049093058505,-0.0003595579124252594,-3.286900560914733e-05,0.0002784414394622753,0.0009788730038047676,0.0,0.0,0.0,0.0014245743883934002,0.0,0.003672232489671288,0.11720565732103184,0.0020743079014930253,0.0010650164759681408,0.004276977114383712,0.9957230228856163,0.0022071695001379824,0.0012329766739288012,0.0005057246256431573,0.0
F21,LUNAR LAKE-BASE-M442,202526,30040,57639,4608,0,17,66,81,92485,30238,0.9934519478801508,0.002678748594483762,0.0005622064951385674,0.0,0.002182684039949732,0.0065480521198492125,F21,202526,294106.0,0.00029016132773221446,0.0007825934634715237,0.00031276753870094576,0.0004024465714209781,0.00019895445747727437,-2.334720166703828e-05,0.000764483873287514,0.0005765259896963065,0.0,0.0,0.0,0.0005712226204157685,0.0,0.003875808640535487,0.10444193590066167,0.002413764654187559,0.0007701770778930429,0.004154902922712932,0.9958450970772871,0.00244144008989468,0.000917702039483406,0.00041913220713338516,0.0
F21,LUNAR LAKE-BASE-M442,202527,14626,23941,1855,0,55,28,21,40545,14749,0.9916604515560377,0.0014238253440911248,0.0037290663773815176,0.0,0.0018984337921214998,0.008339548443962341,F21,202527,280511.0,0.0003630605626458834,0.0005850789200991737,0.00020021966843826054,0.00035882383103012105,-0.00038075929942015603,2.9657121310336353e-05,0.0002326100912424349,0.0003647005816422907,0.0,0.0,0.0,0.0007094195949534956,0.0,0.0024628110719418406,0.15856775670116324,0.0015454501556297826,0.0003286602955333396,0.0033946721337450208,0.996605327866255,0.001526164382104896,0.0005775757574162653,0.0008932356311438782,0.0
F21,LUNAR LAKE-BASE-M442,202528,28464,55785,4348,0,23,43,90,88775,28642,0.993785350185043,0.003142238670483905,0.0008030165491236645,0.0,0.0015012918092311988,0.006214649814957007,F21,202528,259733.0,0.00013909026902334608,0.0005828226115224277,0.00013126057566229725,0.0006919645017371696,-0.00033163632235403437,2.4708951031467212e-05,7.029839114657769e-05,0.0005144678996544187,0.0,0.0,0.0,0.0006391178633442804,0.0,0.0024620947407679506,0.2043444614276969,0.0013066791713467701,0.00030748154099024606,0.0032289085863808848,0.9967710914136191,0.0016817655886164412,0.0005514300573007979,0.000714657372550806,0.0
F21,LUNAR LAKE-BASE-M442,202529,6912,13272,1203,0,12,9,20,21465,6990,0.9888412017167382,0.002861230329041488,0.0017167381974248926,0.0,0.0012875536480686696,0.011158798283261828,F21,202529,98595.0,0.00014184751499526078,0.0006291143838866523,0.0003058416541874585,0.0007963929525349801,-0.000182351869817462,3.675659780930677e-05,7.637543407675723e-05,0.00027426393262011803,0.0,0.0,0.0,0.0006795476444038744,0.0,0.0027577882446969465,0.17218925909021757,0.0011216012655787884,0.0004971957745864123,0.004204351938846914,0.9957956480611531,0.0014211467051082397,0.0006332869112374421,0.0009548665183597791,0.0
F21,METEOR LAKE-BASE-P281,202501,7437,14400,1274,1,0,123,62,23328,7654,0.9716488110791743,0.00810033969166449,0.0,0.0001306506401881369,0.01607002874314084,0.028351188920825665,F21,202501,197213.0,0.0007781993511292364,0.0004511863088292493,0.0022043629709918057,0.00011409308958900557,5.1860495267729804e-05,5.1860495267729805e-06,0.001209225306077972,0.003112213560290367,1.5558148580318942e-05,0.003671157580889698,0.0,0.0,8.874668618171909e-05,0.011686231398773554,0.022250054509591152,0.005550824526326825,0.003723018076157428,0.012057027612039235,0.9879429723879608,0.005607551377728617,0.0039977397365283125,0.00011155451212648253,1.8118962792237552e-05
F21,METEOR LAKE-BASE-P281,202502,8180,9369,1084,0,1,130,23,18792,8339,0.9809329655834033,0.0027581244753567572,0.0001199184554502938,0.0,0.015589399208538194,0.01906703441659674,F21,202502,149146.0,0.00034135641967956076,0.0002103085608022442,0.00041345942340564526,-0.008151708167500228,-7.27342298112667e-05,3.6314512731868165e-05,0.001357741958781748,0.0020768745152202677,3.6314512731868165e-05,0.003285371381062851,0.0,0.0,-0.00022599161371782562,-0.0007290072393451351,0.07683746127955159,0.003986281454483821,0.003212637151251584,0.0007920703448816889,0.9992079296551183,0.003891912990154934,0.004163636126594567,0.0,3.3524197765947464e-05
F21,METEOR LAKE-BASE-P281,202503,19099,5150,1224,1,0,162,206,25920,19546,0.9771308707663973,0.01053924076537399,0.0,5.116136293870869e-05,0.008288140796070808,0.022869129233602736,F21,202503,268606.0,3.2407762613024626e-05,0.0002547938482667812,0.0001311411998947135,0.00013265134933732847,4.6818123295527696e-05,1.1704530823881924e-05,0.0017424649433157918,0.001743062783523795,7.803020549254616e-06,0.005923173719127644,0.0,0.0,0.00036013462568171853,0.010378352885880206,0.04577336321601155,0.0037727293377193927,0.005969991842423172,0.010950097728494475,0.9890499022715056,0.00408245532300272,0.0060761013164673024,0.0001265794509430169,9.787677703891287e-06
F21,METEOR LAKE-BASE-P281,202504,21428,26178,3148,1,4,85,99,50976,21650,0.9897459584295611,0.004572748267898384,0.00018475750577367207,4.618937644341802e-05,0.003926096997690531,0.010254041570438854,F21,202504,405955.0,0.00014984738852550096,0.0003939672502096108,0.0005463400698261989,0.0002752719889285101,-0.001775270037493527,1.0101724364348994e-05,0.0015742059552616818,0.0016651214745408227,2.2728879819785237e-05,0.013696099321353352,0.0,0.0,-0.002797992472568999,0.0137376926629475,0.024591395598034266,0.0037831420685376163,0.011920829283859825,0.013652024820806097,0.9863479751791939,0.0038025595869527577,0.01172422765951026,0.00027304611146589786,2.3305806173183336e-05
F21,METEOR LAKE-BASE-P281,202505,39605,24810,3717,3,6,147,126,68472,39945,0.9914882964075604,0.0031543372136687946,0.0001502065339842283,7.510326699211416e-05,0.0036800600826135937,0.008511703592439579,F21,202505,120365.0,0.00018297044195678572,0.00039089139872586036,0.000623762870307224,9.980205924915584e-05,0.00017465360368602273,1.6633676541525972e-05,0.0014637635356542858,0.0021374274355860875,1.6633676541525972e-05,0.013999086113072738,0.0,0.0,0.0007069312530148539,0.01979592238779454,0.0010551239978399036,0.0041750528119230195,0.014173739716758761,0.019784016137746687,0.9802159838622533,0.004173975830400332,0.014162667583551131,9.985524222004734e-05,1.669536920955426e-05
F21,METEOR LAKE-BASE-P281,202506,21673,20454,2548,7,13,149,64,44928,21926,0.9884611876311229,0.0029189090577396697,0.0005929034023533704,0.0003192556781902764,0.006795585150050169,0.011538812368877105,F21,202506,319175.0,0.0002306783613063442,0.00032819927995067066,0.0005011384535157999,0.0001856480775478541,0.00044754447266000545,3.3151442419259664e-06,0.0016654449502460508,0.0019139415735612403,1.3260576967703865e-05,0.018033993890498944,0.0,0.0,0.0010970343544189794,0.024406938557947816,0.054919714889950656,0.004138264165064306,0.01848153836315895,0.023700224736476143,0.9762997752635239,0.0040712975302204316,0.017839749144477713,0.00020801442387358732,3.006574068456914e-05
F21,METEOR LAKE-BASE-P281,202507,21418,33928,3358,5,24,247,134,59184,21898,0.9780801899716869,0.006119280299570737,0.0010959905014156545,0.00022833135446159467,0.011279568910402776,0.021919810028313114,F21,202507,455172.0,0.0003907354389193833,0.0003473716736981411,0.0003846342993684423,0.00014793316238834568,7.593010002207218e-05,0.0,0.0008916798626286073,0.0018650630706478996,1.643701804314952e-05,0.01192076841281977,0.0,0.0,0.00034550527308846793,0.01636962129358113,0.06438005852732594,0.003494850045894031,0.011996698512841842,0.01672694276916088,0.9832730572308391,0.003663811019226622,0.011950529667065137,0.00020896914936218471,3.007878782337791e-05
